checked,sentiment,confidence_neg,confidence_pos,confidence_neu
이젠 검찰개혁은 물 건너 간 건가요 제2 제3 조국이 쭉 이어져야 검찰개혁이 완수될 텐데 큰일입니다,negative,0.99379563,0.0010346761,0.005169613
개인이 사석에서 없는 말 한 것도 아니고 자신의 생각 말한 것을 온 동내 나불거린 자를 두둔하고 안희정에 불쌍하다는 것은 여러 상황을 종합한 것이지 상대 여성을 욕한 것은 없다,negative,0.99863356,0.00055825606,0.0008081825
정의당은 심상정의 당이라서 이 모양 이 꼬락서니가 된 거다 빨리 총선이 와서 사라지길 바란다,negative,0.9992149,0.0004250149,0.00036005917
정의당은 진보인지 보수인지 헷갈리네요 예전에는 진보의 선두라고 생각했었는데 이건 도무지 정체성이 없네요 심상정도 꼰대다,negative,0.9963319,0.00017214,0.0034960913
그것도 비례 받아보려고 편들어준 거고 결국 받지도 못함 같은 당의 진중권은 그 대학에서 탈탈 털리다가 스스로 사직서 썼는데 그래도 방관 및 옹호 진짜 정체는 인증해줘서 고마울 뿐,negative,0.99852496,0.00044847585,0.0010265838
저 정도 멘트는 시간이 지나면 언제든 번복 가능함 면피용 거짓말,negative,0.012972303,0.0009323772,0.98609525
비판은커녕 옹호했잖아 그게 정의당 실체,negative,0.98648643,0.00034301638,0.013170541
결국 김건희한테 다들 놀아나시다는 게 밝혀졌다 그렇게 조국 까대고 자신의 정치 야망 때문에 정의는 온데간데없고 이익이 된다면 먹을 게 있다면 무엇이든 달려들어 찢어 죽이는 심상정 이런 정치인은 없어져야 한다,negative,0.99806815,0.00029480096,0.0016370194
심상정은 가라 정치인이 자신의 욕망 비문에 사리판단 안 하고 권력에 휘둘리는 그런 정치인 필요 없다,negative,0.9985684,0.0005158123,0.00091579225
이게 무슨 소리지 정의당이 조국 엄청스레까지 않았나 너희는 그래서 망한 거야 그냥 휩쓸려 따라다닐 거면 정치를 하면 안 되지 뭐가 옳고 그른지 판단을 하고 중심을 잡아야 할 것 아닌가 정의당은 조국 때 부화뇌동한 것이 하나 그리고 페미에 빠져 중심을 못 잡은 것이 또 하나 그래서 국민들의 지지를 얻을 수 없는 거야,negative,0.34236813,0.0007130073,0.6569189
조국 표창장 욕하면서 김건희 와 속열이에 이상하리만큼 침묵하는 언론과 심상정 그게 오판이다 바브야,negative,0.99910176,0.00043937124,0.00045894552
오판이 아니라 본인도 똑같이 들킬까 봐 두려웠겠죠 조민처럼 본인 아들도 그렇게 키웠으니 침묵한 것 아니었습니까 자신이 깨끗하다고 하는 뻔뻔함이 변함없군요 현대차에 빨대 꽂고 축재하고서는 노동운동,negative,0.015023021,0.001497695,0.98347926
조국 편들 때 당신은 그때 끝나 어 이제 와서 뭐 어쩌게 다시 조국 나쁘다 한들 국민들이 믿어줄까 자유,negative,0.99915016,0.00041074408,0.00043898128
신선한 느낌이 없는 게 문재지,negative,0.9990903,0.0005865319,0.0003231093
헐 조국 사태 본질은 검찰개혁 반대 위한 공작 조작이다 과거 10여 년 전 그런 표창장은 널려 있다 헛소리 마라 입시에도 영향 없었다 법정에서 부산대 관련자 진술,negative,0.99908483,0.00039848225,0.0005166454
정의 없는 정의당 아직도 머 먹을 거 있냐 민좃당이랑 북한 안 넘어갔냐,negative,0.9990728,0.0005467269,0.00038043445
자기 정치를 위해 정의를 팔아먹고 정의당이래,negative,0.9991173,0.0004133173,0.00046937022
정의 없는 정의당인데 누가 지지하겠소고 마 짐 싸소,negative,0.99873394,0.0005735938,0.0006925011
어이없네 지겹다 심상정,negative,0.99919146,0.00031473394,0.0004938642
진정으로 사과하시려면 후보 사퇴부터,negative,0.99709296,0.00023065385,0.0026762986
정의당에 있는 젊은 당직자들 가끔 시끄럽게 하는 사람들도 한참 감이 떨어지는 행동인 것 같습니다,negative,0.9989215,0.0005823401,0.0004962064
응 늦었어,negative,0.94336414,0.0013521451,0.055283718
당신들이 하는 모든 행동이 국민들 눈에는 민주당 2중대로 보였습니다 그길로 정의당의 본질은 모두 날아갔습니다 이제 돌아올 수 없어요 민주당과 합당하세요,negative,0.9988463,0.0004908894,0.00066270446
정의가 실종된 정의당,negative,0.99890935,0.0005176773,0.00057306734
상정에 끝났어 집에서 쉬어야지,negative,0.8982402,0.0007937089,0.100966096
정치 접어라 이 여자야 더럽고 추하다 이젠,negative,0.99914634,0.0005440795,0.00030950998
심 아주머니 조국이 대체 얼마나 큰 죄를 졌다고,negative,0.99849164,0.000362694,0.0011456707
조국에 대해서 아닥하는 대가로 비례대표 자리 좀 더 챙길 수 있는 법안이 통과될 줄 알았는데 민주당이 비례대표 몽땅 다 챙겨가니 그제서야 원래부터 정의로웠던 정당인 양 행세  불의에 야합하고 하나도 정의롭지 않은 정의당,negative,0.9990427,0.0006297155,0.00032764845
너네가 살려면 더불당 을 까야지 그러면 20석도 가능하지 내 말은 멍심 해라,negative,0.9938113,0.0003822609,0.0058064517
반성한다고 말만 뻔지르르하게 하지 마시고 정말로 자신이 잘못했다고 생각된다면 지금이라도 물러나서 후진들에게 길 터주는 게 그나마 속죄의 길일 듯 심상정 님 자신의 말처럼 정의당 말아먹고 진보 정당의 개념을 훼손시킨 장본인이 대선후보로 나온다는 건 개념이 없다는 반증,negative,0.9989976,0.00065787433,0.00034456607
심상정 종특 다음 대선 또 나옴  허경영과 함께 연쇄출마범 듀오,negative,0.9943697,0.00035021306,0.0052801506
왜 조국 수호 열 분 낼 땐 민주당이 든든한 형님이었는데 지금은 안 챙겨주니 서운하니,negative,0.99713886,0.0007320602,0.0021290283
틈만 나면 또 큰집으로 뽀로로 갈 게 분명하다,neutral,0.0007401985,0.0021869536,0.99707294
20년 정의당을 지지했던 사람으로서 정의당에 등을 돌린 이유가 조국 옹호와 유호정 같은 철없는 아이를 공천한 거 두 가지입니다 그간의 문제를 반성하고 원위치로 돌아와야 다시 지지할 것입니다,negative,0.99892384,0.0005399034,0.00053625664
정의당 지지하던 나를 돌아서게 만든 계기 민주당 정의당이라 생각한 이유,neutral,0.0007227813,0.0042156484,0.9950616
존재감도 없는데 그냥 내려오지 ,negative,0.9987161,0.00036562985,0.00091828126
진보든 보수든 정치인은 우선적으로 도덕성에 문제가 있어서는 안된다ㅡㅡㅡ잘잘못을 떠나 내 편이면 용서가 되는 그런 사고방식은 없어져야 한다,negative,0.998635,0.00022363401,0.0011413136
아직 뭐가 문제인지 맥을 못 짚네 맨날 노동자 타령하니 그 노동자가 민주노총 한국노총으로 이미지가 귀결되니 싫어하는 건데,negative,0.9987078,0.00022473389,0.0010673911
노동자 이름 팔아서 참 오래도록 연명해온 정당이죠 고인물들은 이제 나가고 정의당도 완전히 다시 시작해야 희망 있다 봅니다 저는 몇 년 사이 정치 성향이 좌에서 우 클릭한 사람인데 지금 여야 정당들 싹 다 물갈이하고 새로 태어나야 한다 봅니다 여러 부침을 겪고 보니 지금이 그때인 것 같네요 심 대표는 완주하시고 은퇴하시길,negative,0.013049373,0.016307792,0.97064286
갑자기 똥구멍 빨 땐 언제고,negative,0.99912804,0.00027996235,0.0005919377
너도 꼴보기 싫은데 너 때문에 류호 정도 꼴값 떨어되니 더더 보기 싫어,negative,0.99894947,0.00068690936,0.00036362774
심상정은 진짜 진보파에서 해악을 퍼트리는 코로나 변이가 아닌가 싶다 심상정은 빠르면 빠를수록 정치판을 떠나야 진짜 진보세력이 발전할 수 있다고 본 다저의 당에는 심상정 말고도 쓰레기 같은 진보들이 자리만을 차지하고 있다고 본 다전 면적인 물갈이가 없으면 진짜 진보는 폭만할 것이라고 본다 결국은 사이비 진보들이 진보라는 이름으로 진보를 개판 치 것이다,negative,0.9990767,0.00033172814,0.00059158885
지나보질 계속해먹으시려면 4일 동안 저런 거 말고 국힘당 여명숙 찾아가서 좀 배우고 오질 그랬냐 요즘 보면 꾹 힘이 가장 진보스럽고 정의당 민주당이 수구스럽던데 정치권력에 눈이 멀어 시대를 읽는 눈마저 잃어버렸는데 무슨 진보질을 해먹으려 들어 잠적하고 어 그로 끌면 허경영 보다 낮은 지지율 올라갈 거 같음 진보가 진보다워야지 수구질을 해되는데 PD 운동권이었던 나도 너희들 극혐이야 민주당이 위선과 가식 덩어리인 건 익히 알았지만 너희들 역시 썩어 문드러졌어 역사 속으로 퇴장하세요,negative,0.99826777,0.0005459229,0.0011863345
그딴 거 말고 백신 패스 반대 입장 발표해봐라 지지율이 치솟는 마법을 경험하게 될 것이 여,positive,0.9967918,0.00020966775,0.0029985397
뼈아픈 오판 맞지 선거 때니까 또다시 자발적으로 뼈아픈 오판 반복할 것이고 선거 때가 되면 오판이었다고 사과할 것이고 거 참 더럽네 어디다가 정의라는 이름을 붙이냐,negative,0.99919707,0.00049530464,0.00030762583
박쥐같이 여기 붙었다 저기 붙었다 하다가 정체성이 사라진 거지 차라리 안철수처럼 뚝심 있게 중도로 가는 게 현명했을 텐데 오판이던 뭐든 간에 너희들이 결정했던 게 사라지는 것도 아니고 차라리 그냥 대선 출마 하지를 말고 정당을 없애는 게 더 낫지 않을까 싶다 매번 여기 붙었다 저기 붙었다 박쥐 새끼처럼 행동하는 꼴 더 이상은 보고 싶지도 않고 속고 싶지도 않다,negative,0.99876225,0.00027769784,0.00096009125
정의당이 뭐가 문제인지 아직 파악을 제대로 못한 듯  정의당 지지율이 젤 높았던 때와 떨어지기 시작한 지가 과연 언제였는지 한번 생각해 봤으면,negative,0.99884063,0.00024259361,0.00091680745
정의당에 정의가 없었으니 앙꼬 빠진 찐빵을 누가 사 먹겠냐 민주당에 붙어 국회 의석 몇 석 더 먹으려는 욕심이 몰락의 시작이었다,negative,0.9989753,0.0005655177,0.00045925408
청와대에 가득한 NL이나 너희 같은 PD나 20세기 유물일 뿐이다 그냥 사라져라,negative,0.99917513,0.00030926222,0.000515601
당신은 정계 은퇴가 답이다 그동안 많이 해 먹었다 이제 집에 가라 정의를 팔아먹은 인간 구역질 난다,negative,0.9991253,0.00041300143,0.00046169813
자기들 이익을 위해서 스레기짓 해놓고 정의로운척한다고 누가 속냐,negative,0.9992424,0.00040723305,0.0003503256
서민 노동자보다 국회의원 자리가 우선인 사람 당신 수준에 무슨 국회의원이냐 그동안 서민 노동자 팔아서 하다가 속 보여서 망했지,negative,0.9992242,0.0003938215,0.0003819964
민노총에 쓴소리 한마디 하시면 인정해 줄게요,negative,0.9963857,0.0002903628,0.0033239485
일부가 아니라 정의당의 극협은 심상정 유호정 장혜영,neutral,0.0020657394,0.00038077496,0.9975535
 표에 도움 될 거 같으면 조국 편들고 표에 도움 안 되면 조국 욕하고 정의당에 원칙과 소신 이런 게 있기는 한가요,negative,0.99797124,0.00055440277,0.0014743439
심상정 이것도 이수정 수준으로 가는구먼 노동자 이름 팔며 두 번 다시 정치계에 기웃거리지 마라,negative,0.99880075,0.00033526376,0.00086396345
오판이라니 김건희 얘기 듣고도 오판이라 말 지껄이나 어이가 없네,negative,0.9992312,0.00047911017,0.00028972892
조구기 빨고 페미빨고 민노총 빨고 국민들이 싫어하는 짓만 골라서 하니 안 망할 수가 있나,negative,0.99923825,0.0004341432,0.00032756943
조국 사태 본질을 김건희가 다 말했는데 정치적 수사를 한 거라고 근데 무슨 조국 사태 운운하는 거지 개검 총수 윤석열이 개검 지키기 위해서 검사 수십 명을 붙여서 탈탈 턴 건데 그게 공정이냐 본부장 사건은 몇 년이 지나도 소환 한번 안 하는 게 공정이냐,negative,0.99923754,0.00034444293,0.00041797405
말장난 좀 그만하고 그냥 떠나세요,negative,0.9992378,0.00041740277,0.00034487888
사회적 약자들의 삶을 바꾸기 위해서는 정치가 힘을 가지고 실질적으로 개선할 수 있어야 한다고 생각했다 결과 집값 폭등 백신 패스로 자유 억압 이게 진보 정당이 실현하려는 자유민주주의냐,negative,0.0020339012,0.0005927327,0.99737334
아줌마 제발 네이버 댓글 좀 보라니까 댓글만 봐도 지지율 올라가요,negative,0.86718136,0.006941123,0.12587751
네가 앞장선 노조 그중 건설노조의 하는 짓을 봐봐라 그 실태가 어떤지 협력업체 도산시키고 비노조원 내몰며 사리사욕만 챙기는 건설노조 양아치도 이런 양아치 드물다,negative,0.99835443,0.00022028162,0.0014253294
친오빠가 현대차 1차 밴드 회장 속지 마세요 이 집안 서민 아닙니다,negative,0.99009097,0.00052335864,0.009385679
솔직히 왜 자꾸 출마하시는지 이해하기 어렵네요,negative,0.9988519,0.00035071542,0.0007973982
사적인 통화에서 개인적인 견해를 말하는 것도 문제가 되냐 녹음파일 유출한 기자 놈과 mbc에 따져라,negative,0.99921846,0.0002453628,0.0005361169
나도 정의당 지지자에서 돌아선 사람이오 조국 이후 정의당은 내가 알던 정의당이 아니오,negative,0.0009681748,0.0035943317,0.99543744
조국 사태에 제대로 대응 못한 게 가장 뼈아프다고 정의 없다 정말 대책 안 서네 여기까지인가 보네 아이고,negative,0.998906,0.0006319484,0.00046199135
이제 와서 뭐 하다가 정권 말미에 이미 늦었어,negative,0.99872905,0.00026527626,0.0010057335
심상정 그만 나가라 정의당이라면 이름 값 좀 해라,negative,0.99794656,0.0005178105,0.001535603
민주당 따까리 범죄를 옹호하는 물의 당 심상정 퇴출해라 지지 못 받으면 스스로 퇴출되야지  지지율에 연연하지 않겠다고 그게 재신임이냐 물의 당 지긋지긋하다,negative,0.9991916,0.0003369902,0.0004714936
박원순은 국가장 해주고 옹호하더니 이 할망구가 노망이 났나 운동권들은 시위나 계속하세요 정치하지 말고,negative,0.99931157,0.0003548216,0.00033352405
그니까 심상정 너 뺏지 달려고 민주당과 야합한 거잖아ᅳ,negative,0.99915934,0.00026558904,0.00057507894
정의당은 말로는 정의를 외치지만 민주당에 기생하는 기생충 정당에 불과했다,negative,0.99903154,0.0005442204,0.00042425463
알긴 아내 그러니까 너희들은 민주 2중대가 확실하지 합당하든가 해체 혀라,negative,0.998931,0.00021762631,0.00085134775
지금이라도 조국 딸년 구속하라고 외쳐라,negative,0.9991191,0.0002694356,0.000611485
여자들끼리 꽃꽂이하러 모였냐 너네는 뭘 대변하냐,negative,0.99871767,0.00020288794,0.0010795164
양비론으로 거대 양당 비판하며 자기들만 잘났다고 하면서 거악 정권에 빌붙어 정치적 유불리에 따라 공정과 정의의 가치를 훼손하고 의원 복장 자율화 타투 무자격자 시술 합법화나 외치고 있는 정당에게 지지를 바라는 건 과욕이 아닌가라고 국민들이 심상정에게 묻고 있는 것이다,negative,0.9992003,0.00044689124,0.00035281063
조국이 잘못했다는 게 드러난 게 없는데 사실을 직시해야지 표 얻으려고 썩 열이 논리에 편승하면 안 된다 아무런 원칙도 없이 그저 면 그냥 건희 말이 다 옳다고 내가 예전엔 몰랐다고 그게 진실이라고 건희에게 달라붙으면 된다,negative,0.9988662,0.00028070668,0.0008532253
아예 전 국민을 그냥 다 고해성사 하라고 하지 왜 사적인 자리에서 개인적인 견해도 얘기를 못하나 그게 사과할 일인가 애초에 비방 목적으로 녹취를 한 놈이나 좋다고 받아다가 공개를 한 놈이 사과를 해야지 그 촬영기사는 김건희에게 사과했나,negative,0.99920446,0.00023624733,0.00055936363
조국에겐 분노하지만 허위 경력으로 교수해먹은 건희에겐 걸크러쉬라고 해야지 너도나도 허위 경력 날조해서 교수해먹으면 걸크러쉬 되는 거임,negative,0.99464464,0.0007692914,0.004586125
정의당이 왜 진보들에게서 돌아섰는데 조국을 비판 안 해서라고 아직 정신 못 차렸네 연동형 비례대표제가 큰 건 맞아 조국 사태 비판 비판을 하든 안 하든 판단이란 걸 하고 실행을 해야 하는데 안 했지 연동형 비례대표제가 너희에게 유리하다는 것만 생각했지 그래서 어떻게 전개될지에 대한 고민 없었던 거지 조국 때 조국을 보고 비판을 하든 조국 사건에 검찰과 보수의 행동을 비판을 하든 왜 조민보다 더 문제 있는 나 의원 자녀는 조사조차 안 하냐 하며 법의 형평성을 외쳤어야 했는데 눈치만 봤지,negative,0.99866724,0.00027444222,0.0010583097
난 지금도 조국 가족은 피해자로 생각한다,negative,0.9957462,0.00038071035,0.00387318
장담하건대 저 아줌마 조만간 찢재 명 앞에서 속옷 벗고 알량한 국회의원 몇 석 구걸해서 정치판에 살아남으려 할 것이다,negative,0.99912983,0.00049179496,0.0003784454
곱게 미쳐라 한심한 것아,negative,0.99919623,0.00047156145,0.00033225163
정계 은퇴하세요 당신은 이미 썩어 고인 물이야 당신은 민주당 이중잣대 아니야,negative,0.999074,0.00029236072,0.0006335833
 안 보는 앞에서는 임금님 욕도 하는데 뭐가 문제라고 술자리 등 사석에서 자기 생각을 얘기할 수도 있는 거지,negative,0.99171185,0.00030968848,0.007978407
민주당도 포퓰리즘이라 욕먹는데 너희들은 더한데 누가 뽑냐 중립으로 가던가,negative,0.9989011,0.00026575016,0.0008330942
이제 와서 뭔 길 가던 남의 남자 다리 긁는 소리래 그냥 하던 대로 노동이나 외치고 편의에 맞게 야합하고 침묵하고 하쇼 사람이 죽을 때가 되면 안 하던 짓을 한다던데,negative,0.9991842,0.0002330782,0.00058264914
지금 정의당이 허경영 당과 비교해도 국민 지지율이 창피할 정도로 형편없으니 심상정 저러는 게 아닌가 의구심이 들고 김건희 씨가 했던 안희정에 대한 논평을 하는 것을 보면 여전히 그 늑대 발톱만 감추고 있는 게 아닌가 의구심이 드네 정의당 심상정 등 국민들은 결정적일 때는 여전히 집권 여당 민주당 2중대라고 보고 있다고 여기 댓글 들 올라온 취지를 보니 그러는 것 아닌가 생각되고 정의 당 아웃,negative,0.99909127,0.00043944732,0.00046920648
직업이 대선 출마냐,neutral,0.009610691,0.00030220047,0.9900871
조국 사태 윤썩을 사태 네가 비호감은 맞다,negative,0.9988796,0.00040619983,0.0007142065
아직도 본질을 깨닫지 못하시는군요 안타깝지만 역사 속으로 사라져갈 수밖에 없다고 생각합니다,negative,0.9988212,0.0003659757,0.0008127773
상정에 또 볼 그만 차고 들어가라 세금 낭비하지 말고 잠적했을 때  사퇴 발표했어야 하는데 지지율 더 추락한다,negative,0.99910957,0.00049794425,0.00039241175
허경영에게도 지지율이 밀리는 정당이 존재가치가 있긴 하냐 어차피 이 모든 사단이 발기다 2중대 노릇하다 생긴 일이니 그냥 하던 데로 2중대 노릇에 충실해라,negative,0.9980052,0.0005396147,0.0014551879
조국 사태 페미 옹호 여기로 20대 표가 추풍낙엽처럼 ,negative,0.99909496,0.00037343756,0.00053162925
심상정 대표는 지지율이 낮은 본질적 이유를 모르시나 노동자를 위한 정당이 힘 있는 거대 노동조합을 제외한 소외되고 있는 노동자를 위한 정책이 전무하다는 게 제일 문제이지,negative,0.9989241,0.00054287387,0.0005329823
개인적 사적 통화 내용까지 사과냐 참 가관이다 집에서 사적 통화에는 임금님 욕도 할 수 있다 뭐가 문제냐,negative,0.9949778,0.00016761138,0.0048546055
응 늦었어 좌파 빨갱이야 너네들이 도대체 국가 발전에 도움 1도 안되는 존재들이야 국가 발전에 발목만 잡는 것들이라고 물 재앙과 이재명 민주당 포함 다 자기들 표에 도움 된다면 나라도 팔아먹을 인간들임 영화 한편 보고 탈원전 조국에 마음에 빚 있는 문재원 빨리 좀 꺼져라,negative,0.94336414,0.0013521451,0.055283718
제일 나쁜 아줌마  노동자 표 팔아 꾸준히 정치해먹으려는 정치 기생충,negative,0.9991301,0.00057064515,0.00029928752
이 쓰레기 늙은이야 그만큼 국민 혈세 빼 처먹고 살았으면 이제 빠져라 도대체 네가 한일이 뭐 있는가 성과 없이 주둥이 하나로 개소리하며 잘 처먹고 살았으면 이제 제발 없어져라,negative,0.9991326,0.000578443,0.0002889495
가족과 친척이 무려 현대차 1차 벤더 2곳이나 하는 재벌가께서  서민 파리 로동자 팔이들의 롤모델이죠,neutral,0.0018441721,0.0035191623,0.9946367
연동형 비례대표제 조국 사태 류로 정 같은 비례대표 선발 등등하는 것마다 헛발질 해대는 가증스러운 너희들을 보고 뭘 더 밀어달라는 거냐 그냥 너네 당은 해체해야 된다고 본다,negative,0.99925023,0.0003846148,0.0003651339
패스트 트랙부터 잘못한 거지 공수처 연동형 비례대표제 패스트 트랙 밀어붙이던 네 X을 꼭 기억하고 있다 나라 망치는데 앞장 서던 X이 되지도 않은 대선에 나와 나오려면 인기라도 있어서 죄명이 표라도 좀 뺏어 가든가 존재감도 없는 것,negative,0.9964169,0.0002678789,0.0033152297
지금 정의당을 보고 등 돌리는 사람들은 단순히 본문 내용만으로 등을 돌리는 게 아닙니다 저도 그동안 당원으로 회비 납부까지 했던 사람이지만 정의당이란 당명에 적힌 정의를 정의당에서 찾지 못해서 탈당을 한 겁니다 정의롭지 못한 유호정이 비례대표 1번이 되는 순간 이미 정의당은 이름값을 못하는 구태 당위 되어버린 거였지요 지금 유호정이 뭘 하고 있는지 한번 보세요 이후에 조국 사태는 이미 루비콘 강을 건넌 후의 일입니다,negative,0.9984218,0.00034856517,0.0012296231
조국만 오판이냐 류호 정은 둘이 번쩍번쩍한데,negative,0.98786074,0.00086468866,0.0112745
너 아침 인터뷰 보니까 정신 못 차렸어 상정에 김건희 비판은 그레타 치자 진행자가 그거 녹취 몰래 한건 어찌 생각하냐니까 뭐라고 했냐 어물어물했지 조국 빤 거 반성한다고 거짓말 좀 하지 마 이 위선자야,negative,0.9974045,0.00045242708,0.0021430554
민주당 2중대 노릇 다 하더구먼 진보는 무슨 진보 철없는 철수하고 정체성 없이 표 올리려고 널 춤을 추더니 진보,negative,0.9991786,0.00042617976,0.00039519215
정치적 발언도 아니고 본인 개인 생각을 말한 걸 몰래 녹취해서 트는 게 멀게 명 이러니까 안되는 거 아지매 무조건 갈라 그러니 몰카 찍은 놈이 나쁘냐 찍힌 년이 나쁘냐 찍힌 년이 멀게 명,negative,0.99903345,0.00026180877,0.0007048299
진보 우리나라에 진보세력이라는 게 있었던 적이 있냐 어려서부터 팔뚝질만 해 오던 종북 운동권 종자들이 자칭 민주세력 진보세력이라 이미지 포장하였을 뿐이다,negative,0.98973745,0.00028986286,0.009972688
얘는 이제 보도안 해도 되지 않나,negative,0.8863276,0.00056368584,0.11310863
사적으로 나눈 대화를 일일이 사과를 해야 한다고요 사과를 하려면 그 기자 놈과 mbc가 해야지 김건희가 머 때문에 요 아니 안 보는 데서 누구 흉인들 못 보나요 당신 지지율 폭락이 진짜 무엇 때문이지 모르는가 보네요,negative,0.96083176,0.00045717435,0.038711086
조국 사태를 보며 검찰의 이중적 잣대와 법 집행에 대해 강력히 대하지 않은 것에 민심이 돌아섰는데 아직도 상황을 제대로 파악하지 못한 거 보니 영원히 없어져라 그리고 오빠한테 사업 제대로 하라고 하고 동생 믿고 날뛰지 말고,negative,0.9991431,0.00040224934,0.00045465535
그것만이 아닐 텐데  어째 한 가지로 만 설명하나 이제 그만 은퇴하세요 당신이나 정의당은 더 이상 정치할 수 없습니다,negative,0.99922514,0.00029649457,0.00047841558
너랑 페미 민노총 대기업만 옹호하는 너네 당도 비호감이다,negative,0.9992161,0.00040118874,0.00038266365
꼴값 떨고 있네 큰 병이다 대통 병,negative,0.99926347,0.00037574937,0.00036077044
정의당의 실패는 조국 찬양 공수처 날치기 통과 담합이 국민 정서상 정의당을 절대 지지 않는 치졸한 정당으로 변해버렸다 이제 정에 딘이라고 간판 얘기할 대상이 소멸됐다,negative,0.99902225,0.00060995924,0.00036778493
조국 관련해서는 김건희 여사가 정확하게 본 게 맞는 것 같은데 그렇게 괴롭힐 일이 아니었는데 환경이 그렇게 몰아갔어,negative,0.9984603,0.00033513014,0.0012045233
NL이 든 PD든 다 떠나서 문재인 5년 겪고 나니 좌파라면 지긋지긋하다 내로남불 불공정 남성차별은 덤,negative,0.9991128,0.00054096966,0.00034619216
고인 물은 반드시 썩는다 이제 그만 보았으면 좋겠다 너도 기성 정치인들과 다를 바 없다 이번 대선을 마지막으로 사라져라 그래야 진보도 살아난다 너 없어도 진보는 존재한다,negative,0.9989672,0.00038984415,0.00064297207
이제 와서 또 표구걸 하려고 진정성이 1도 없다 너희들은 늘 민주당 콩고물 얻어먹으려고 기생하는 2중 대일뿐,negative,0.99924123,0.00036840537,0.0003903133
할미야 넌 에 불면 손해 본다 표 떨어지는 소리 안 들리나,negative,0.99889946,0.00037157067,0.0007290096
결국은 자기네들이 옳았다는 소리 그래서 사람들이 싫어하는 거야 조국 수사를 벌여 조국을 잡아넣었나 못 넣었지 잡은 것이라고는 표창장 밖에 없는데 최근에 벌어진 일도 아냐 그게 나라가 뒤집어질 일이고 대통령 후보가 된 사람이 비난을 못해 아쉽다고 해야 하는 일인가 반대하는 입장에서는 욕하고 난리를 치지 근데 그게 정의냐고 너희들의 정의는 대체 뭐야,negative,0.9952996,0.00064323563,0.0040571485
너희들과 더불어 추행 담은 사이비 진보야 웃기는 소리 그만해라,negative,0.9992218,0.00044432154,0.0003338301
노란 당 아주머니 일단 허경영부터 꺾고 나서도 나서길 보통 웃긴 아줌마가 아녀 ,neutral,0.1457332,0.02627667,0.8279901
뭔 혓바닥이 그리 길어 대한민국의 암적인 당이다 그냥 해산하고 다 꺼져,negative,0.99926335,0.00031768545,0.00041893727
엉뚱한 이야기하지 말고 국민들이 가지고 있는 민주당 2중 대라는 인식을 깰 수 있게 공개적으로 민주당 잘못 비판하지 못하면 영원히 국민들 인식을 바꿀 수 없다,negative,0.9989579,0.00038642038,0.00065567694
가장 권력지향적인 인물인 듯,neutral,0.0071504507,0.0077623934,0.9850873
국민들은 알 필요 없다고 개무시할 때는 언제고 ,negative,0.9992724,0.00032194547,0.00040567075
아직까지도 무엇이 잘못된 건지도 모르고 헛다리를 짚고 있는 심 씨를 보니 국지 마당은 동네 바보 형인데 이건 아주 동네 바보 누나네 에이 윤 썩을 열 김건희 눈밖에 나서 조국 사태가 불거졌거늘 김건희 녹취록을 듣고도 조국 운운 소리가 나오냐 김건희는 걸 크러시 소리라도 듣지 으 그 김건희만도 못한 인사 그냥 사라지세요 국민들 눈에 안 띄는 곳으로 지지율 2도 아깝소,negative,0.9990877,0.00065072067,0.00026156942
실상 정 씨 한 마디로 민주당의 이중대가 만든 나라의 꼴이지,negative,0.9992132,0.00048359425,0.00030319666
여전히 뭐가 문제인지 모르죠,negative,0.916514,0.00051181816,0.08297416
또 반대로 해석하네,negative,0.9817769,0.00026582248,0.017957304
정신 못 차렸네,negative,0.99513406,0.00043172366,0.004434208
조국을 지켰어야지 사모펀드 무죄에 표창장도 동양대 pc 증거 채택 안 시켜준 모양 같은데,negative,0.14357041,0.0041981377,0.85223144
2중 대만 해라 그것 말고는 할 줄 아는 게 없는 줄 안다,neutral,0.018977411,0.0004735603,0.98054904
참 나쁜 사람처럼 변해가 내,negative,0.99889815,0.00038608824,0.00071579864
비호감이 아니라 역겨움이지 민주당 붙어먹는,negative,0.999204,0.00042010559,0.00037591695
야 가시내야 네 말이 맞으려면 박원순 이때 네가 보여준 행태에 대해서 사과 먼저 하든가 나도 김건희 저 덜떨어진 애가 하는 이야기 별 찬성 안 한다만 너는,negative,0.99858725,0.00025831643,0.0011544778
더러운 정치 매춘한 것 사죄하는 거야 심상정 네가 박근혜 대통령보다 깨끗하냐 노회찬이가 왜 자살했는지를 생각해봐라 더러운 거짓 진보 군들이 사라져야 정치가 깨끗해집니다 심상정 일가가 현대자동차 1차 밴드 업체로 34개 된다는 것이 사실인지도 확인이 필요합니다,negative,0.9991493,0.0004161655,0.00043445645
조국 사태 솔직히 지금도 민주당과 그 뒤의 세력이 별일 아니라는 식으로 몰아가고 있다 김건희 윤석열을 털면서 털어서 먼지 안 나오는 사람은 없는데 너희도 당해보니 조국 사태는 별일 아니다 김건희 이력서와 조민의 입시비리를 같은 선상에 올려놓고 조국 사퇴를 틈만 나면 희석시킨다 정의당 조국 사태 뼈아프다고 한 번 사과하고 끝 현재도 진행형인 조국 사태에 심상정이 무슨 말을 하긴 하니 진중권 정도의 강도로 비판은 해야 하는 거다 그런데 심상정은 여전히 조국에 대해서는 민주당과 같은 속내를 가진 듯,negative,0.19590576,0.0014210342,0.80267316
